DB 0 MOTIF	JASPAR211	MAX
  22.5	90
  23.5	77
  24.5	88
  25.5	87
  26.5	88
  27.5	93
  28.5	75
  29.5	90
  30.5	73
  31.5	93.5
  32.5	70
  33.5	83.5
  34.5	92
  35.5	68
  36.5	75
  37.5	69.5
  38.5	86.5
  39.5	70
  40.5	80
  41.5	62
  42.5	71
  43.5	77
  44.5	56
